Data,Horário,Pluviógrafo,Piranômetro superior,Piranômetro inferior,Temperatura do Ar,Umidade relativa do ar
2019-03-23,05:55:00,0.0,4664.787,24.025,19.159,100.102
2019-03-23,06:00:00,0.0,4683.573,0.0,19.193,100.061
2019-03-23,06:05:00,0.0,4647.448,25.168,19.095,100.109
2019-03-23,06:10:00,0.0,4686.909,0.0,19.055,100.104
2019-03-23,06:15:00,0.0,4901.315,0.0,19.095,100.113
2019-03-23,06:20:00,0.0,4893.617,18.247,18.924,100.096
2019-03-23,06:25:00,0.0,4778.624,0.0,19.01,100.096
2019-03-23,06:30:00,0.0,4707.529,0.0,19.092,100.08
2019-03-23,06:35:00,0.0,4651.645,45.639,19.096,100.109
2019-03-23,06:40:00,0.0,4648.144,28.659,19.259,100.083
2019-03-23,06:45:00,0.0,4705.531,8.978,19.285,100.076
2019-03-23,06:50:00,0.0,4707.62,15.899,19.332,100.117
2019-03-23,06:55:00,0.0,4830.97,3.18,19.489,100.092
2019-03-23,07:00:00,0.0,4901.443,3.429,19.478,100.103
2019-03-23,07:05:00,0.0,5064.511,10.558,19.619,100.107
2019-03-23,07:10:00,0.0,5323.822,0.0,19.731,100.03
2019-03-23,07:15:00,0.0,5677.102,0.0,19.621,100.095
2019-03-23,07:20:00,0.0,5871.512,13.259,19.87,100.077
2019-03-23,07:25:00,0.0,5973.986,32.026,19.816,100.116
2019-03-23,07:30:00,0.0,5980.126,32.359,19.835,100.117
2019-03-23,07:35:00,0.0,5907.986,49.068,19.951,100.078
2019-03-23,07:40:00,0.0,5845.559,53.328,20.38,100.085
2019-03-23,07:45:00,0.0,5869.331,45.098,20.555,100.08
2019-03-23,07:50:00,0.0,6357.142,95.268,20.495,100.039
2019-03-23,07:55:00,0.0,7339.876,74.443,20.602,100.076
2019-03-23,08:00:00,0.0,8318.449,78.496,20.83,100.149
2019-03-23,08:05:00,0.0,8831.535,65.258,21.532,100.095
2019-03-23,08:10:00,0.0,8236.191,92.774,22.153,100.111
2019-03-23,08:15:00,0.0,6108.37,77.104,22.049,98.501
2019-03-23,08:20:00,0.0,4453.57,95.288,22.249,93.373
2019-03-23,08:25:00,0.0,3441.932,105.451,22.773,91.274
2019-03-23,08:30:00,0.0,3547.614,94.977,23.142,86.426
2019-03-23,08:35:00,0.0,2982.915,86.435,23.277,82.92
2019-03-23,08:40:00,0.0,2335.152,67.814,23.349,80.061
2019-03-23,08:45:00,0.0,1682.733,120.581,23.341,81.29
2019-03-23,08:50:00,0.0,1716.347,102.251,23.61,81.044
2019-03-23,08:55:00,0.0,1610.666,93.688,23.92,81.63
2019-03-23,09:00:00,0.0,1443.162,93.543,24.063,80.747
2019-03-23,09:05:00,0.0,1163.782,99.258,23.911,80.714
2019-03-23,09:10:00,0.0,1143.162,136.355,24.249,80.278
2019-03-23,09:15:00,0.0,1265.688,92.358,24.291,78.292
2019-03-23,09:20:00,0.0,862.866,92.919,24.081,78.797
2019-03-23,09:25:00,0.0,987.444,118.232,24.257,77.3
2019-03-23,09:30:00,0.0,891.495,126.068,24.308,74.98
2019-03-23,09:35:00,0.0,1049.303,138.371,24.886,77.393
2019-03-23,09:40:00,0.0,1078.133,72.199,24.943,76.167
2019-03-23,09:45:00,0.0,912.847,103.29,24.784,76.491
2019-03-23,09:50:00,0.0,972.69,115.427,25.205,73.872
2019-03-23,09:55:00,0.0,953.903,129.434,25.116,69.214
2019-03-23,10:00:00,0.0,960.465,112.289,25.349,70.853
2019-03-23,10:05:00,0.0,1115.028,80.533,25.96,72.821
2019-03-23,10:10:00,0.0,1246.205,105.95,26.715,70.572
2019-03-23,10:15:00,0.0,1143.694,121.288,26.369,68.059
2019-03-23,10:20:00,0.0,952.089,116.778,26.24,72.583
2019-03-23,10:25:00,0.0,1115.816,125.132,26.43,69.284
2019-03-23,10:30:00,0.0,1026.722,110.065,26.134,70.587
2019-03-23,10:35:00,0.0,1116.476,165.326,26.365,71.642
2019-03-23,10:40:00,0.0,1112.866,156.556,26.224,70.674
2019-03-23,10:45:00,0.0,1165.083,116.445,26.628,72.895
2019-03-23,10:50:00,0.0,1143.969,151.568,26.704,68.813
2019-03-23,10:55:00,0.0,1071.81,99.424,26.691,67.591
2019-03-23,11:00:00,0.0,1043.822,152.836,26.776,67.143
2019-03-23,11:05:00,0.0,1139.295,130.432,26.932,65.442
2019-03-23,11:10:00,0.0,1215.413,108.174,27.112,68.169
2019-03-23,11:15:00,0.0,1075.256,128.956,27.285,67.707
2019-03-23,11:20:00,0.0,1039.918,168.942,27.287,65.863
2019-03-23,11:25:00,0.0,951.869,180.747,26.963,65.378
2019-03-23,11:30:00,0.0,957.44,148.638,27.181,64.518
2019-03-23,11:35:00,0.0,940.12,147.079,27.15,63.232
2019-03-23,11:40:00,0.0,982.129,127.377,27.466,61.633
2019-03-23,11:45:00,0.0,1059.933,147.494,27.516,62.259
2019-03-23,11:50:00,0.0,1135.171,59.438,27.297,62.4
2019-03-23,11:55:00,0.0,1053.866,152.316,27.496,61.975
2019-03-23,12:00:00,0.0,1159.933,167.155,27.574,60.16
2019-03-23,12:05:00,0.0,1262.847,149.822,27.641,59.703
2019-03-23,12:10:00,0.0,1283.082,135.773,27.799,59.766
2019-03-23,12:15:00,0.0,1284.933,113.099,27.576,62.856
2019-03-23,12:20:00,0.0,1172.653,155.6,27.719,62.445
2019-03-23,12:25:00,0.0,1300.219,125.382,27.881,62.642
2019-03-23,12:30:00,0.0,1424.412,151.526,27.625,59.204
2019-03-23,12:35:00,0.0,1596.791,154.29,27.982,63.366
2019-03-23,12:40:00,0.0,1657.311,9.83,27.375,63.984
2019-03-23,12:45:00,0.0,1069.134,30.426,26.457,67.24
2019-03-23,12:50:00,0.0,897.8,13.405,26.011,65.849
2019-03-23,12:55:00,0.0,680.461,12.511,25.496,63.12
2019-03-23,13:00:00,0.0,830.956,37.596,25.551,63.795
2019-03-23,13:05:00,0.0,1042.319,72.157,25.533,65.164
2019-03-23,13:10:00,0.0,1246.865,53.162,25.846,65.06
2019-03-23,13:15:00,0.0,1408.778,147.224,26.161,65.861
2019-03-23,13:20:00,0.0,1182.495,75.316,26.695,64.273
2019-03-23,13:25:00,0.0,862.279,113.577,26.596,64.488
2019-03-23,13:30:00,0.0,699.999,135.898,26.516,61.608
2019-03-23,13:35:00,0.0,972.58,123.511,27.396,64.068
2019-03-23,13:40:00,0.0,1096.572,143.421,26.998,62.648
2019-03-23,13:45:00,0.0,1027.932,118.004,26.765,65.78
2019-03-23,13:50:00,0.0,1044.83,157.221,26.752,66.495
2019-03-23,13:55:00,0.0,1092.594,140.221,27.294,67.528
2019-03-23,14:00:00,0.0,1150.787,141.197,26.933,64.263
2019-03-23,14:05:00,0.0,1238.342,113.577,27.004,64.447
2019-03-23,14:10:00,0.0,1213.69,111.935,26.6,68.681
2019-03-23,14:15:00,0.0,1147.415,129.933,26.38,64.481
2019-03-23,14:20:00,0.0,1076.099,124.426,26.334,66.743
2019-03-23,14:25:00,0.0,1045.124,94.374,26.522,66.141
2019-03-23,14:30:00,0.0,1072.305,80.491,26.415,64.75
2019-03-23,14:35:00,0.0,1052.583,98.177,26.361,64.955
2019-03-23,14:40:00,0.0,903.866,114.242,26.122,68.338
2019-03-23,14:45:00,0.0,840.193,111.021,26.307,69.631
2019-03-23,14:50:00,0.0,803.207,80.096,25.928,68.006
2019-03-23,14:55:00,0.0,710.978,162.998,26.316,69.179
2019-03-23,15:00:00,0.0,614.644,118.607,25.983,68.559
2019-03-23,15:05:00,0.0,588.581,97.865,26.539,68.123
2019-03-23,15:10:00,0.0,478.775,76.833,26.511,69.872
2019-03-23,15:15:00,0.0,414.607,98.427,26.648,69.52
2019-03-23,15:20:00,0.0,385.557,94.27,26.421,69.968
2019-03-23,15:25:00,0.0,346.536,89.386,26.459,68.91
2019-03-23,15:30:00,0.0,396.132,92.691,26.295,71.391
2019-03-23,15:35:00,0.0,390.322,96.619,26.175,71.041
2019-03-23,15:40:00,0.0,372.269,63.138,26.213,70.703
2019-03-23,15:45:00,0.0,389.204,97.865,26.204,73.036
2019-03-23,15:50:00,0.0,346.426,77.831,26.157,71.898
2019-03-23,15:55:00,0.0,343.713,70.141,26.094,71.905
2019-03-23,16:00:00,0.0,280.883,63.387,26.506,71.708
2019-03-23,16:05:00,0.0,305.627,66.858,26.09,71.712
2019-03-23,16:10:00,0.0,343.035,24.212,25.68,73.157
2019-03-23,16:15:00,0.0,420.509,81.343,25.907,74.024
2019-03-23,16:20:00,0.0,362.133,88.015,25.681,72.203
2019-03-23,16:25:00,0.0,350.238,63.138,25.907,73.702
2019-03-23,16:30:00,0.0,366.202,54.658,25.852,72.786
2019-03-23,16:35:00,0.0,418.97,30.738,25.471,72.844
2019-03-23,16:40:00,0.0,416.862,57.963,25.495,74.947
2019-03-23,16:45:00,0.0,532.642,54.783,25.034,74.032
2019-03-23,16:50:00,0.0,515.194,62.099,24.984,75.357
2019-03-23,16:55:00,0.0,429.307,40.339,24.954,75.597
2019-03-23,17:00:00,0.0,397.049,62.68,25.073,75.754
2019-03-23,17:05:00,0.0,337.94,35.892,25.012,76.416
2019-03-23,17:10:00,0.0,284.732,59.106,24.884,75.405
2019-03-23,17:15:00,0.0,367.393,61.184,24.613,76.329
2019-03-23,17:20:00,0.0,355.132,45.389,24.549,76.029
2019-03-23,17:25:00,0.0,355.022,53.1,24.471,74.776
2019-03-23,17:30:00,0.0,364.809,0.0,24.24,75.335
2019-03-23,17:35:00,0.0,350.22,0.0,24.18,76.656
2019-03-23,17:40:00,0.0,297.104,0.0,24.015,76.893
2019-03-23,17:45:00,0.0,266.55,0.0,23.877,76.787
2019-03-23,17:50:00,0.0,222.764,0.0,23.851,77.182
2019-03-23,17:55:00,0.0,185.795,5.84,23.654,77.603
2019-03-23,18:00:00,0.0,160.649,8.064,23.574,78.18
2019-03-23,18:05:00,0.0,180.443,12.823,23.591,78.264
2019-03-23,18:10:00,0.0,179.985,0.0,23.369,78.209
2019-03-23,18:15:00,0.0,164.039,15.608,23.294,78.166
2019-03-23,18:20:00,0.0,156.287,0.0,23.166,78.136
2019-03-23,18:25:00,0.0,127.126,0.0,23.032,78.533
2019-03-23,18:30:00,0.0,154.087,16.127,23.071,77.837
2019-03-23,18:35:00,0.0,162.39,0.0,23.004,78.273
2019-03-23,18:40:00,0.0,138.838,0.686,22.974,78.195
2019-03-23,18:45:00,0.0,139.571,21.344,22.909,78.641
2019-03-23,18:50:00,0.0,180.572,8.459,22.89,78.194
2019-03-23,18:55:00,0.0,207.404,26.145,22.915,78.58
2019-03-23,19:00:00,0.0,196.884,39.653,22.855,79.123
2019-03-23,19:05:00,0.0,228.006,35.123,22.71,78.984
2019-03-23,19:10:00,0.0,233.413,0.0,22.512,80.221
2019-03-23,19:15:00,0.0,248.9,0.0,22.408,81.398
2019-03-23,19:20:00,0.0,256.946,22.902,22.287,82.518
2019-03-23,19:25:00,0.0,272.874,0.0,22.219,83.453
2019-03-23,19:30:00,0.0,358.999,1.081,22.435,81.404
2019-03-23,19:35:00,0.0,390.634,0.0,22.559,80.747
2019-03-23,19:40:00,0.0,385.667,0.0,22.471,82.44
2019-03-23,19:45:00,0.0,476.411,16.335,22.292,81.605
2019-03-23,19:50:00,0.0,476.356,22.258,22.484,81.31
2019-03-23,19:55:00,0.0,529.417,0.0,22.474,83.553
2019-03-23,20:00:00,0.0,508.266,38.843,22.249,83.823
2019-03-23,20:05:00,0.0,565.615,0.0,22.108,84.233
2019-03-23,20:10:00,0.0,618.804,0.0,22.009,84.578
2019-03-23,20:15:00,0.0,724.339,26.352,22.252,86.249
2019-03-23,20:20:00,0.0,825.714,0.0,22.188,83.941
2019-03-23,20:25:00,0.0,892.338,24.524,22.307,83.667
2019-03-23,20:30:00,0.0,957.825,0.0,22.367,83.927
2019-03-23,20:35:00,0.0,1008.668,20.824,22.272,84.385
2019-03-23,20:40:00,0.0,1080.498,11.327,22.305,84.711
2019-03-23,20:45:00,0.0,1112.462,25.459,22.189,85.317
2019-03-23,20:50:00,0.0,1158.357,0.0,22.132,86.335
2019-03-23,20:55:00,0.0,1174.376,7.295,22.011,86.661
2019-03-23,21:00:00,0.0,1161.619,0.0,21.947,87.29
2019-03-23,21:05:00,0.0,1166.146,0.0,21.916,87.748
2019-03-23,21:10:00,0.0,1148.734,0.0,21.822,88.097
2019-03-23,21:15:00,0.0,1148.423,0.0,21.683,88.903
2019-03-23,21:20:00,0.0,1172.689,34.915,21.676,89.979
2019-03-23,21:25:00,0.0,1099.999,18.497,21.498,90.5
2019-03-23,21:30:00,0.0,1116.714,8.001,21.435,91.644
2019-03-23,21:35:00,0.0,1105.534,3.45,21.431,92.391
2019-03-23,21:40:00,0.0,1085.538,12.864,21.261,92.374
2019-03-23,21:45:00,0.0,1082.184,30.654,21.173,92.999
2019-03-23,21:50:00,0.0,1155.919,36.598,21.152,93.521
2019-03-23,21:55:00,0.0,1281.964,0.0,21.408,92.916
2019-03-23,22:00:00,0.0,1396.993,13.717,21.332,92.661
2019-03-23,22:05:00,0.0,1616.402,24.711,21.398,92.034
2019-03-23,22:10:00,0.0,1804.012,1.954,21.459,92.05
2019-03-23,22:15:00,0.0,1941.439,34.458,21.573,91.938
2019-03-23,22:20:00,0.0,2091.365,30.114,21.724,91.129
2019-03-23,22:25:00,0.0,2237.828,51.936,21.807,89.942
2019-03-23,22:30:00,0.0,2263.103,38.967,21.872,89.41
2019-03-23,22:35:00,0.0,2343.4,13.384,21.907,90.006
2019-03-23,22:40:00,0.0,2429.653,0.0,21.866,90.518
2019-03-23,22:45:00,0.0,2436.086,0.0,21.926,89.613
2019-03-23,22:50:00,0.0,2399.521,16.065,21.9,89.383
2019-03-23,22:55:00,0.0,2402.417,11.597,21.791,89.141
2019-03-23,23:00:00,0.0,2329.488,0.0,21.802,88.855
2019-03-23,23:05:00,0.0,2296.442,0.0,21.683,89.092
2019-03-23,23:10:00,0.0,2259.272,26.061,21.612,89.786
2019-03-23,23:15:00,0.0,2247.725,15.816,21.614,90.419
2019-03-23,23:20:00,0.0,2312.443,0.083,21.68,91.427
2019-03-23,23:25:00,0.0,2392.96,0.0,21.736,90.55
2019-03-23,23:30:00,0.0,2430.734,0.0,21.684,90.664
2019-03-23,23:35:00,0.0,2547.468,0.0,21.771,91.332
2019-03-23,23:40:00,0.0,2551.427,3.117,21.609,91.243
2019-03-23,23:45:00,0.0,2569.957,17.021,21.674,91.338
2019-03-23,23:50:00,0.0,2604.011,0.0,21.683,91.048
2019-03-23,23:55:00,0.0,2680.221,0.0,21.644,91.676
2019-03-24,00:00:00,0.0,2701.977,5.487,21.652,92.209
2019-03-24,00:05:00,0.0,2714.147,13.01,21.53,92.634
2019-03-24,00:10:00,0.0,2762.369,0.0,21.474,92.718
2019-03-24,00:15:00,0.0,2801.72,0.0,21.316,92.628
2019-03-24,00:20:00,0.0,2833.905,0.0,21.502,92.741
2019-03-24,00:25:00,0.0,2845.159,0.0,21.573,93.258
2019-03-24,00:30:00,0.0,2872.065,25.126,21.34,92.903
2019-03-24,00:35:00,0.0,2865.43,0.0,21.316,93.405
2019-03-24,00:40:00,0.0,2817.959,8.438,21.15,93.818
2019-03-24,00:45:00,0.0,2735.921,0.0,21.096,94.316
2019-03-24,00:50:00,0.0,2632.622,35.393,20.998,95.314
2019-03-24,00:55:00,0.0,2502.142,0.0,20.737,96.432
2019-03-24,01:00:00,0.0,2284.089,0.0,20.63,97.594
2019-03-24,01:05:00,0.0,2196.516,0.0,20.588,98.546
2019-03-24,01:10:00,0.0,2196.516,0.0,20.417,99.369
2019-03-24,01:15:00,0.0,2188.671,0.0,20.49,100.106
2019-03-24,01:20:00,0.0,2125.566,6.048,20.418,100.094
2019-03-24,01:25:00,0.0,2056.193,29.594,20.259,100.084
2019-03-24,01:30:00,0.0,2131.926,2.993,20.276,100.064
2019-03-24,01:35:00,0.0,2115.852,14.506,20.243,100.087
2019-03-24,01:40:00,0.0,2091.659,26.436,20.08,100.099
2019-03-24,01:45:00,0.0,2061.802,0.312,20.069,100.107
2019-03-24,01:50:00,0.0,2101.116,0.0,19.999,100.073
2019-03-24,01:55:00,0.0,2164.789,7.212,19.832,100.079
2019-03-24,02:00:00,0.0,2097.01,0.0,19.773,100.05
2019-03-24,02:05:00,0.0,2093.052,24.856,19.692,100.091
2019-03-24,02:10:00,0.0,2118.931,10.246,19.693,100.156
2019-03-24,02:15:00,0.0,2136.82,0.0,19.689,100.05
2019-03-24,02:20:00,0.0,2124.008,0.0,19.622,100.085
2019-03-24,02:25:00,0.0,2168.876,0.0,19.559,100.05
2019-03-24,02:30:00,0.0,2164.093,3.388,19.462,100.02
2019-03-24,02:35:00,0.0,2259.859,28.638,19.576,100.079
2019-03-24,02:40:00,0.0,2247.377,17.748,19.423,100.08
2019-03-24,02:45:00,0.0,2220.874,0.0,19.321,100.074
2019-03-24,02:50:00,0.0,2264.587,0.0,19.319,100.074
2019-03-24,02:55:00,0.0,2241.732,9.851,19.378,100.075
2019-03-24,03:00:00,0.0,2388.909,12.927,19.355,100.04
2019-03-24,03:05:00,0.0,2339.88,18.122,19.113,100.072
2019-03-24,03:10:00,0.0,2300.713,22.528,19.036,100.052
2019-03-24,03:15:00,0.0,2238.854,0.0,19.048,100.088
2019-03-24,03:20:00,0.0,2217.428,0.0,19.069,100.079
2019-03-24,03:25:00,0.0,2250.401,3.284,19.099,100.089
2019-03-24,03:30:00,0.0,2216.622,0.0,18.939,100.104
2019-03-24,03:35:00,0.0,2201.061,13.633,18.866,100.049
2019-03-24,03:40:00,0.0,2215.064,0.0,18.893,100.059
2019-03-24,03:45:00,0.0,2208.136,3.824,18.907,100.088
2019-03-24,03:50:00,0.0,2252.472,25.729,18.983,100.077
2019-03-24,03:55:00,0.0,2226.446,0.0,18.903,100.048
2019-03-24,04:00:00,0.0,2180.386,15.005,18.853,100.081
2019-03-24,04:05:00,0.0,2179.653,24.898,18.757,100.057
2019-03-24,04:10:00,0.0,2172.469,27.267,18.856,100.047
2019-03-24,04:15:00,0.0,2187.608,8.334,18.867,100.095
2019-03-24,04:20:00,0.0,2288.909,0.0,19.045,100.084
2019-03-24,04:25:00,0.0,2315.54,4.78,18.875,100.11
2019-03-24,04:30:00,0.0,2311.471,25.105,18.778,100.073
2019-03-24,04:35:00,0.0,2491.768,9.415,18.826,100.071
2019-03-24,04:40:00,0.0,2584.327,11.597,18.933,100.088
2019-03-24,04:45:00,0.0,2562.461,34.707,18.917,100.1
2019-03-24,04:50:00,0.0,2581.962,0.0,18.856,100.101
2019-03-24,04:55:00,0.0,2599.191,0.0,18.776,100.078
2019-03-24,05:00:00,0.0,2569.664,0.0,18.734,100.061
2019-03-24,05:05:00,0.0,2562.699,0.0,18.736,100.046
2019-03-24,05:10:00,0.0,2544.151,10.371,18.787,100.053
2019-03-24,05:15:00,0.0,2567.043,1.33,18.697,100.084
2019-03-24,05:20:00,0.0,2534.015,27.454,18.7,100.078
2019-03-24,05:25:00,0.0,2561.856,25.396,18.675,100.079
2019-03-24,05:30:00,0.0,2543.124,0.0,18.54,100.096
2019-03-24,05:35:00,0.0,2543.931,0.0,18.706,100.067
2019-03-24,05:40:00,0.0,2566.603,22.487,18.689,100.083
2019-03-24,05:45:00,0.0,2574.741,6.941,18.722,100.053
2019-03-24,05:50:00,0.0,2584.583,20.866,18.561,100.094
2019-03-24,05:55:00,0.0,2571.387,0.0,18.504,100.05
2019-03-24,06:00:00,0.0,2584.895,0.0,18.451,100.087
2019-03-24,06:05:00,0.0,2582.512,23.277,18.344,100.009
2019-03-24,06:10:00,0.0,2585.005,13.883,18.334,100.068
2019-03-24,06:15:00,0.0,2675.767,9.622,18.341,100.102
2019-03-24,06:20:00,0.0,2650.052,3.72,18.396,100.118
2019-03-24,06:25:00,0.0,2683.74,0.0,18.46,100.023
2019-03-24,06:30:00,0.0,2653.022,0.0,18.372,100.023
2019-03-24,06:35:00,0.0,2660.976,0.0,18.449,100.088
2019-03-24,06:40:00,0.0,2729.873,4.988,18.553,100.077
2019-03-24,06:45:00,0.0,2753.626,9.165,18.674,100.073
2019-03-24,06:50:00,0.0,2818.931,0.0,18.752,100.133
2019-03-24,06:55:00,0.0,2922.578,11.451,18.932,100.063
2019-03-24,07:00:00,0.0,3088.395,0.0,19.132,100.064
2019-03-24,07:05:00,0.0,3226.243,0.0,19.557,100.1
2019-03-24,07:10:00,0.0,3375.932,17.79,19.42,100.102
2019-03-24,07:15:00,0.0,3675.125,3.471,19.579,100.096
2019-03-24,07:20:00,0.0,3693.288,23.526,19.748,100.109
2019-03-24,07:25:00,0.0,3672.046,16.73,19.838,100.099
2019-03-24,07:30:00,0.0,3626.298,34.749,19.957,100.083
2019-03-24,07:35:00,0.0,3684.802,28.763,20.054,100.102
2019-03-24,07:40:00,0.0,3803.405,34.624,20.683,100.089
2019-03-24,07:45:00,0.0,3953.992,50.543,20.868,100.093
2019-03-24,07:50:00,0.0,4405.439,72.885,21.265,100.09
2019-03-24,07:55:00,0.0,5151.645,68.604,21.44,100.082
2019-03-24,08:00:00,0.0,5967.956,93.771,21.851,100.106
2019-03-24,08:05:00,0.0,6307.967,70.516,22.241,100.1
2019-03-24,08:10:00,0.0,5965.83,74.963,22.588,98.83
2019-03-24,08:15:00,0.0,5079.027,87.391,23.01,95.968
2019-03-24,08:20:00,0.0,4524.391,86.664,23.27,90.275
2019-03-24,08:25:00,0.0,3588.376,81.343,23.835,86.795
2019-03-24,08:30:00,0.0,2742.428,84.253,23.792,81.969
2019-03-24,08:35:00,0.0,2528.572,93.958,24.052,82.385
2019-03-24,08:40:00,0.0,2278.48,81.988,24.07,82.664
2019-03-24,08:45:00,0.0,2387.828,71.617,24.44,80.57
2019-03-24,08:50:00,0.0,1718.162,76.688,23.94,81.126
2019-03-24,08:55:00,0.0,1807.806,104.765,24.265,80.237
2019-03-24,09:00:00,0.0,1816.604,90.862,24.412,78.38
2019-03-24,09:05:00,0.0,1586.399,101.523,24.71,80.381
2019-03-24,09:10:00,0.0,1388.782,119.75,24.517,76.948
2019-03-24,09:15:00,0.0,1189.46,119.937,24.793,77.381
2019-03-24,09:20:00,0.0,1055.644,118.69,24.813,75.048
2019-03-24,09:25:00,0.0,1197.891,110.709,25.146,72.275
2019-03-24,09:30:00,0.0,1084.182,117.38,25.04,72.178
2019-03-24,09:35:00,0.0,1085.116,111.52,25.586,73.37
2019-03-24,09:40:00,0.0,1100.457,91.028,25.702,74.151
2019-03-24,09:45:00,0.0,1069.445,124.052,25.77,71.813
2019-03-24,09:50:00,0.0,1074.614,119.729,25.884,71.311
2019-03-24,09:55:00,0.0,977.492,107.093,25.635,70.65
2019-03-24,10:00:00,0.0,1034.365,103.414,25.902,71.196
2019-03-24,10:05:00,0.0,953.518,124.363,25.856,74.64
2019-03-24,10:10:00,0.0,1037.132,134.734,26.201,72.086
2019-03-24,10:15:00,0.0,1026.209,151.277,26.362,70.587
2019-03-24,10:20:00,0.0,1006.689,139.493,26.365,70.464
2019-03-24,10:25:00,0.0,1069.537,151.942,26.437,68.811
2019-03-24,10:30:00,0.0,1118.896,97.658,26.837,68.575
2019-03-24,10:35:00,0.0,1083.503,108.652,26.928,67.612
2019-03-24,10:40:00,0.0,1128.371,127.211,27.129,66.655
2019-03-24,10:45:00,0.0,1076.832,103.726,27.02,67.697
2019-03-24,10:50:00,0.0,1176.575,144.419,27.604,69.321
2019-03-24,10:55:00,0.0,1002.327,161.627,27.217,67.96
2019-03-24,11:00:00,0.0,1095.673,147.91,27.758,66.651
2019-03-24,11:05:00,0.0,1067.631,100.588,27.572,65.559
2019-03-24,11:10:00,0.0,1065.871,145.936,27.595,68.167
2019-03-24,11:15:00,0.0,961.674,152.711,27.569,64.6
2019-03-24,11:20:00,0.0,1019.299,119.854,27.828,65.215
2019-03-24,11:25:00,0.0,1057.422,153.501,28.063,64.722
2019-03-24,11:30:00,0.0,1080.168,126.068,28.175,63.392
2019-03-24,11:35:00,0.0,1050.714,151.547,28.332,66.43
2019-03-24,11:40:00,0.0,1021.132,156.182,28.217,64.789
2019-03-24,11:45:00,0.0,972.818,154.353,28.197,64.078
2019-03-24,11:50:00,0.0,907.147,129.808,28.444,64.057
2019-03-24,11:55:00,0.0,905.149,149.074,28.442,63.014
2019-03-24,12:00:00,0.0,853.005,142.756,28.485,62.27
2019-03-24,12:05:00,0.0,836.253,135.191,28.985,61.92
2019-03-24,12:10:00,0.0,810.978,159.86,28.744,62.806
2019-03-24,12:15:00,0.0,768.639,132.739,28.716,60.769
2019-03-24,12:20:00,0.0,810.996,127.585,29.112,60.699
2019-03-24,12:25:00,0.0,809.438,102.5,29.219,59.673
2019-03-24,12:30:00,0.0,870.399,136.376,29.61,58.321
2019-03-24,12:35:00,0.0,873.038,133.653,29.283,57.515
2019-03-24,12:40:00,0.0,791.367,153.937,29.53,57.915
2019-03-24,12:45:00,0.0,842.796,148.118,29.504,56.809
2019-03-24,12:50:00,0.0,853.537,143.754,30.053,58.267
2019-03-24,12:55:00,0.0,817.576,140.761,29.81,58.852
2019-03-24,13:00:00,0.0,834.457,137.124,30.152,56.962
2019-03-24,13:05:00,0.0,734.273,118.045,29.972,56.537
2019-03-24,13:10:00,0.0,715.89,109.338,29.818,56.772
2019-03-24,13:15:00,0.0,724.614,124.571,30.159,56.27
2019-03-24,13:20:00,0.0,736.803,113.64,30.129,57.101
2019-03-24,13:25:00,0.0,788.507,143.296,29.846,58.342
2019-03-24,13:30:00,0.0,865.945,139.223,30.114,56.496
2019-03-24,13:35:00,0.0,1044.207,151.339,31.071,55.497
2019-03-24,13:40:00,0.0,1052.29,128.582,30.49,55.077
2019-03-24,13:45:00,0.0,1050.75,137.519,30.459,55.837
2019-03-24,13:50:00,0.0,1085.574,124.509,30.488,55.771
2019-03-24,13:55:00,0.0,1002.217,138.828,30.63,58.121
2019-03-24,14:00:00,0.0,889.295,98.551,30.457,55.375
2019-03-24,14:05:00,0.0,954.71,109.836,31.216,59.873
2019-03-24,14:10:00,0.0,892.869,112.06,30.801,56.807
2019-03-24,14:15:00,0.0,775.567,123.906,30.323,58.951
2019-03-24,14:20:00,0.0,727.767,111.395,30.751,60.313
2019-03-24,14:25:00,0.0,660.08,99.445,30.932,63.155
2019-03-24,14:30:00,0.0,505.131,69.954,30.642,60.602
2019-03-24,14:35:00,0.0,442.43,74.921,30.491,63.51
2019-03-24,14:40:00,0.0,388.178,112.933,30.437,59.243
2019-03-24,14:45:00,0.0,282.734,85.604,30.648,58.323
2019-03-24,14:50:00,0.0,270.491,111.811,30.419,59.189
2019-03-24,14:55:00,0.0,279.967,99.861,30.502,59.911
2019-03-24,15:00:00,0.0,301.118,86.934,30.191,60.278
2019-03-24,15:05:00,0.0,312.023,90.633,30.616,60.478
2019-03-24,15:10:00,0.0,305.223,58.669,30.518,61.089
2019-03-24,15:15:00,0.0,270.381,100.671,30.321,62.604
2019-03-24,15:20:00,0.0,277.932,72.968,30.154,61.658
2019-03-24,15:25:00,0.0,295.143,85.001,30.276,63.218
2019-03-24,15:30:00,0.0,275.055,92.046,29.626,61.905
2019-03-24,15:35:00,0.0,291.862,66.172,29.656,62.244
2019-03-24,15:40:00,0.0,315.176,99.175,29.653,64.53
2019-03-24,15:45:00,0.0,270.967,70.1,29.64,63.409
2019-03-24,15:50:00,0.0,251.869,102.916,29.78,62.447
2019-03-24,15:55:00,0.0,245.528,88.16,29.585,63.531
2019-03-24,16:00:00,0.0,254.399,46.387,29.185,64.038
2019-03-24,16:05:00,0.0,453.244,46.158,28.693,65.214
2019-03-24,16:10:00,0.0,566.495,0.0,28.348,66.471
2019-03-24,16:15:00,0.0,460.025,30.072,28.296,66.977
2019-03-24,16:20:00,0.0,361.418,0.0,28.15,68.297
